id,user,uid,version,changeset,timestamp
8096030,Med,88164,8,30956496,2015-05-10T07:51:47Z
8603503,morganwahl,221294,13,13669201,2012-10-29T02:19:24Z
8604709,onurozgun,677304,6,25270189,2014-09-06T16:30:13Z
8604746,MassGIS Import,15750,1,64956,2007-10-08T19:30:32Z
8604756,SophoM,1670311,6,19670450,2013-12-27T22:09:31Z
8604813,zeromap,599436,13,35158454,2015-11-07T21:25:30Z
8604858,onurozgun,677304,9,25421296,2014-09-13T22:07:14Z
8604879,onurozgun,677304,7,25270189,2014-09-06T16:30:09Z
8604881,onurozgun,677304,7,25270189,2014-09-06T16:30:11Z
8604884,morganwahl,221294,4,13435407,2012-10-10T02:03:43Z
8604962,onurozgun,677304,7,25270189,2014-09-06T16:29:56Z
8605061,onurozgun,677304,5,25270189,2014-09-06T16:30:14Z
8605079,morganwahl,221294,4,11694735,2012-05-25T01:08:04Z
8605096,morganwahl,221294,3,6664722,2010-12-15T05:57:20Z
8605168,onurozgun,677304,6,25270189,2014-09-06T16:30:03Z
8605169,onurozgun,677304,6,25270189,2014-09-06T16:30:03Z
8605193,morganwahl,221294,6,12899968,2012-08-29T02:15:52Z
8605205,jwass,967119,9,26734067,2014-11-12T12:49:35Z
8605207,onurozgun,677304,4,25270189,2014-09-06T16:30:15Z
8605208,onurozgun,677304,9,25270189,2014-09-06T16:30:15Z
8605216,morganwahl,221294,5,35342926,2015-11-16T06:16:30Z
8605229,morganwahl,221294,9,35342926,2015-11-16T06:16:30Z
8605266,morganwahl,221294,3,6664722,2010-12-15T05:56:54Z
8605306,crschmidt,1034,4,286162,2007-10-22T06:05:46Z
8605310,morganwahl,221294,4,35395571,2015-11-18T05:11:47Z
8605345,probiscus,256900,7,21868849,2014-04-22T18:27:23Z
8605356,jumbanho,38487,8,29281246,2015-03-06T03:11:35Z
8605423,onurozgun,677304,4,25270189,2014-09-06T16:30:03Z
8605549,morganwahl,221294,6,11695049,2012-05-25T03:39:11Z
8605568,Tom Walsh,175058,4,3169035,2009-11-20T15:01:59Z
8605671,probiscus,256900,3,13877136,2012-11-14T21:35:38Z
8605673,probiscus,256900,3,13877136,2012-11-14T21:35:38Z
8605680,samely,2512300,8,32193625,2015-06-24T21:52:11Z
8605696,Alexey Lukin,485808,5,35135997,2015-11-06T21:41:23Z
8605712,morganwahl,221294,7,6632151,2010-12-12T03:33:11Z
8605715,morganwahl,221294,4,6632518,2010-12-12T06:19:00Z
8605740,morganwahl,221294,5,6632151,2010-12-12T03:33:21Z
8605743,morganwahl,221294,3,6642755,2010-12-12T22:15:23Z
8605769,morganwahl,221294,3,6589476,2010-12-08T21:10:18Z
8605806,wfox,40242,2,2420387,2009-09-09T00:21:03Z
8605821,xybot,70696,4,3788298,2010-02-04T07:04:59Z
8605831,morganwahl,221294,3,35395571,2015-11-18T05:11:47Z
8605869,morganwahl,221294,5,13435882,2012-10-10T03:08:59Z
8610040,probiscus,256900,2,21868849,2014-04-22T18:27:22Z
8610043,jumbanho,38487,7,29281246,2015-03-06T03:11:35Z
8614574,Prithason,158555,3,2943039,2009-10-25T04:42:19Z
8614580,crschmidt,1034,2,279212,2007-10-22T02:09:47Z
8614582,crschmidt,1034,2,279212,2007-10-22T02:38:46Z
8614583,wambag,326503,21,32194189,2015-06-24T22:26:45Z
8614584,wambag,326503,7,20646514,2014-02-18T22:26:59Z
8614585,almiki,927001,8,13355006,2012-10-03T23:47:17Z
8614586,synack,389825,5,19246955,2013-12-03T08:07:34Z
8614587,Prithason,158555,7,11629007,2012-05-18T03:00:07Z
8614588,BugBuster,166129,2,2682340,2009-09-29T21:52:27Z
8614590,OceanVortex,354704,13,11238608,2012-04-09T13:42:10Z
8614591,zeromap,599436,20,35158454,2015-11-07T21:24:34Z
8614593,Ian McIntosh,38786,2,2170579,2009-08-16T21:02:54Z
8614599,crschmidt,1034,2,279212,2007-10-22T02:20:49Z
8614601,MassGIS Import,15750,1,64956,2007-10-08T23:53:33Z
8614603,MassGIS Import,15750,1,64956,2007-10-08T23:53:35Z
8614604,crschmidt,1034,2,279212,2007-10-22T02:27:17Z
8614605,morganwahl,221294,6,6619643,2010-12-11T07:14:48Z
8614608,MassGIS Import,15750,1,64956,2007-10-08T23:53:40Z
8614612,rockfender,1225139,13,36098577,2015-12-22T05:18:50Z
8614614,Prithason,158555,2,3252637,2009-11-30T03:03:24Z
8614618,Prithason,158555,4,11629007,2012-05-18T03:00:06Z
8614620,zeromap,599436,13,35174522,2015-11-08T17:59:46Z
8614633,wambag,326503,3,20646514,2014-02-18T22:52:48Z
8614708,jwass,967119,4,29895300,2015-04-01T02:21:01Z
8614710,cspanring,1689,4,1079798,2009-05-04T20:58:36Z
8614732,wambag,326503,5,20662270,2014-02-19T19:23:03Z
8614738,KindredCoda,14293,4,537415,2008-05-28T03:57:10Z
8614740,maximerischard,605136,12,26105421,2014-10-15T21:17:36Z
8614748,Ethan O'Connor,46220,2,2953191,2009-10-26T04:24:08Z
8614760,awoodruff,91847,4,36000775,2015-12-17T01:07:22Z
8614762,zeromap,599436,11,35173447,2015-11-08T17:08:48Z
8614766,crschmidt,1034,2,279212,2007-10-22T02:24:55Z
8614767,mregan,61257,2,17026329,2013-07-20T18:28:30Z
8614768,zeromap,599436,16,35158096,2015-11-07T21:03:45Z
8614772,phyzome,296492,2,32087378,2015-06-20T01:20:10Z
8614782,zeromap,599436,14,35174522,2015-11-08T18:02:53Z
8614788,JasonWoof,23351,7,3726138,2010-01-27T09:20:01Z
8614791,crschmidt,1034,2,476449,2009-02-16T02:14:22Z
8614796,ceyockey,146680,7,11200264,2012-04-06T11:43:41Z
8614798,Utible,289005,2,30166322,2015-04-12T16:00:53Z
8614800,JasonWoof,23351,3,488870,2009-02-16T22:10:06Z
8614802,crschmidt,1034,2,279212,2007-10-22T02:16:22Z
8614804,ceyockey,146680,5,11200264,2012-04-06T11:47:22Z
8614805,wambag,326503,7,32194189,2015-06-24T22:26:45Z
8614808,wambag,326503,6,20800750,2014-02-27T00:13:50Z
8614809,MassGIS Import,15750,1,64956,2007-10-08T23:55:00Z
8614810,Benito9,2201299,2,24282886,2014-07-21T21:28:57Z
8614813,Utible,289005,3,28364899,2015-01-24T04:52:04Z
8614814,ceyockey,146680,2,11219467,2012-04-07T22:37:28Z
8614815,MassGIS Import,15750,1,64956,2007-10-08T23:55:02Z
8614816,Michael Hohensee,138879,3,1683092,2009-06-29T23:17:44Z
8614817,MassGIS Import,15750,1,64956,2007-10-08T23:55:03Z
8614818,StellanL,28775,4,16292584,2013-05-26T12:48:23Z
8614819,MassGIS Import,15750,1,64956,2007-10-08T23:55:03Z
8614820,phyzome,296492,12,32087654,2015-06-20T02:01:05Z
8614821,Christopher Beland,2061617,4,22150668,2014-05-05T17:15:54Z
8614825,almiki,927001,8,13355006,2012-10-03T23:47:19Z
8614829,wambag,326503,12,20700165,2014-02-21T19:26:14Z
8614830,jwass,967119,11,29532919,2015-03-17T04:59:16Z
8614831,phyzome,296492,4,32087390,2015-06-20T01:21:30Z
8614834,morganwahl,221294,5,6642755,2010-12-12T22:15:49Z
8614836,Ian McIntosh,38786,4,2169628,2009-08-16T20:01:05Z
8614837,wambag,326503,6,32171768,2015-06-23T22:43:34Z
8614838,MassGIS Import,15750,1,64956,2007-10-08T23:55:09Z
8614841,OceanVortex,354704,5,10128426,2011-12-16T01:55:25Z
8614842,crschmidt,1034,2,279212,2007-10-22T02:20:51Z
8614844,MassGIS Import,15750,1,64956,2007-10-08T23:55:11Z
8614848,oini,3057995,28,35744479,2015-12-04T10:52:51Z
8614849,wambag,326503,20,32233903,2015-06-26T23:28:53Z
8614850,probiscus,256900,6,21499923,2014-04-04T17:30:10Z
8614852,mosu84,182538,4,2767022,2009-10-07T02:33:00Z
8614855,crschmidt,1034,2,279212,2007-10-22T02:28:38Z
8614857,OceanVortex,354704,3,11246887,2012-04-10T00:28:13Z
8614858,DavidZ,92937,3,9573541,2011-10-16T15:44:12Z
8614859,Prithason,158555,7,13342374,2012-10-03T03:20:29Z
8614860,MassGIS Import,15750,1,64956,2007-10-08T23:55:15Z
8614863,morganwahl,221294,9,6632518,2010-12-12T06:19:16Z
8614866,MassGIS Import,15750,1,64956,2007-10-08T23:55:17Z
8614867,MassGIS Import,15750,1,64956,2007-10-08T23:55:18Z
8614868,MassGIS Import,15750,1,64956,2007-10-08T23:55:18Z
8614870,DavidZ,92937,2,9573541,2011-10-16T15:44:12Z
8614871,morganwahl,221294,4,6782393,2010-12-27T21:24:23Z
8614874,MassGIS Import,15750,1,64956,2007-10-08T23:55:20Z
8614875,crschmidt,1034,2,275381,2007-10-21T22:52:53Z
8614878,phyzome,296492,6,31965379,2015-06-14T16:03:34Z
8614882,crschmidt,1034,3,275381,2007-10-21T21:28:24Z
8614889,MassGIS Import,15750,1,64956,2007-10-08T23:55:25Z
8614890,onurozgun,677304,5,25276415,2014-09-06T21:38:21Z
8614891,MassGIS Import,15750,1,64956,2007-10-08T23:55:25Z
8614892,onurozgun,677304,6,25421296,2014-09-13T22:15:53Z
8614893,Prithason,158555,8,13342374,2012-10-03T03:48:54Z
8614896,wambag,326503,2,6722174,2010-12-21T05:23:56Z
8614897,crschmidt,1034,2,275381,2007-10-21T19:55:40Z
8614899,MassGIS Import,15750,1,64956,2007-10-08T23:55:28Z
8614900,MassGIS Import,15750,1,64956,2007-10-08T23:55:28Z
8614901,onurozgun,677304,6,25276415,2014-09-06T21:38:25Z
8614906,wambag,326503,14,20702888,2014-02-21T22:55:05Z
8614907,probiscus,256900,3,23051800,2014-06-20T20:25:57Z
8614910,wambag,326503,14,20811520,2014-02-27T16:04:07Z
8614911,MassGIS Import,15750,1,64956,2007-10-08T23:55:32Z
8614912,MassGIS Import,15750,1,64956,2007-10-08T23:55:32Z
8614915,NE2,207745,5,6825889,2011-01-01T09:09:09Z
8614916,Benito9,2201299,2,24282860,2014-07-21T21:27:42Z
8614918,ceyockey,146680,5,11208588,2012-04-07T01:49:16Z
8614937,zeromap,599436,10,35173447,2015-11-08T17:17:27Z
8614944,wambag,326503,8,6443561,2010-11-23T23:19:15Z
8614947,MassGIS Import,15750,1,64956,2007-10-08T23:55:47Z
8614949,crschmidt,1034,2,275381,2007-10-21T22:52:56Z
8614958,Tom Walsh,175058,4,3652348,2010-01-18T18:17:37Z
8614961,oldtopos,169004,6,13639260,2012-10-26T14:51:25Z
8614963,morganwahl,221294,4,6619643,2010-12-11T07:15:06Z
8614965,Prithason,158555,3,2962513,2009-10-27T03:49:00Z
8614967,phyzome,296492,2,32087385,2015-06-20T01:20:44Z
8614979,crschmidt,1034,2,279212,2007-10-22T02:38:52Z
8614980,MDIV,2667082,3,28900107,2015-02-17T03:41:32Z
8614984,maximerischard,605136,3,26105421,2014-10-15T21:17:37Z
8614985,Prithason,158555,3,11629007,2012-05-18T03:00:07Z
8614986,abel801,2377377,2,31476794,2015-05-26T15:39:39Z
8614989,Prithason,158555,3,11629007,2012-05-18T03:00:07Z
8614993,Aredhel,701372,7,12344773,2012-07-19T19:21:01Z
8614994,MassGIS Import,15750,1,64956,2007-10-08T23:56:00Z
8614998,jwass,967119,9,29895300,2015-04-01T02:21:01Z
8614999,Ailish,523850,27,17324519,2013-08-12T22:27:25Z
8615004,rpandya,1916410,4,20355152,2014-02-03T16:11:40Z
8615007,OceanVortex,354704,6,11238608,2012-04-09T13:42:16Z
8615008,715371,715371,7,27122886,2014-11-30T00:11:54Z
8615010,JasonWoof,23351,2,2441253,2009-09-10T22:01:12Z
8615014,crschmidt,1034,2,279212,2007-10-22T02:20:46Z
8615015,crschmidt,1034,2,286162,2007-10-22T05:31:58Z
8615017,MassGIS Import,15750,1,64956,2007-10-08T23:56:11Z
8615019,probiscus,256900,4,21499923,2014-04-04T17:30:10Z
8615021,MassGIS Import,15750,1,64956,2007-10-08T23:56:12Z
8615044,MassGIS Import,15750,1,64956,2007-10-08T23:56:19Z
8615057,MassGIS Import,15750,1,64956,2007-10-08T23:56:25Z
8615059,OceanVortex,354704,2,6008022,2010-10-11T01:05:34Z
8615067,MassGIS Import,15750,1,64956,2007-10-08T23:56:27Z
8615075,zeromap,599436,13,36220937,2015-12-28T14:45:44Z
8615076,715371,715371,9,27122886,2014-11-30T00:11:53Z
8615077,Ethan O'Connor,46220,3,2953191,2009-10-26T04:24:08Z
8615078,probiscus,256900,4,10885630,2012-03-05T23:04:48Z
8615079,Brian Stalder,154691,2,2069451,2009-08-07T20:27:35Z
8615080,joshk,1195220,5,14603164,2013-01-10T21:05:46Z
8615086,OceanVortex,354704,2,6008022,2010-10-11T01:05:31Z
8615087,wambag,326503,14,18494727,2013-10-22T23:06:09Z
8615088,MassGIS Import,15750,2,64956,2007-10-09T00:25:51Z
8615090,Prithason,158555,2,3293185,2009-12-05T05:22:19Z
8615091,MassGIS Import,15750,1,64956,2007-10-08T23:56:36Z
8615092,jwass,967119,2,28967407,2015-02-19T22:28:43Z
8615094,Sara Beth,1815394,2,19056601,2013-11-22T15:40:55Z
8615096,wambag,326503,3,20830400,2014-02-28T16:48:35Z
8615109,jwass,967119,14,29532919,2015-03-17T04:59:16Z
8615111,Ailish,523850,4,9377849,2011-09-23T16:02:26Z
8615112,MassGIS Import,15750,1,64956,2007-10-08T23:56:41Z
8615113,MassGIS Import,15750,1,64956,2007-10-08T23:56:42Z
8615119,zeromap,599436,8,35174522,2015-11-08T17:59:41Z
8615123,Prithason,158555,2,3181418,2009-11-21T22:52:30Z
8615124,crschmidt,1034,2,89759,2007-10-10T00:30:40Z
8615126,Prithason,158555,3,11629007,2012-05-18T03:00:07Z
8615130,zeromap,599436,9,35173447,2015-11-08T17:08:50Z
8615132,Utible,289005,2,30166322,2015-04-12T16:00:53Z
8615137,crschmidt,1034,2,279212,2007-10-22T02:38:50Z
8615138,crschmidt,1034,2,286162,2007-10-22T06:05:45Z
8615140,almiki,927001,5,13355006,2012-10-03T23:47:18Z
8615144,JasonWoof,23351,3,3765178,2010-02-01T06:14:56Z
8615161,MassGIS Import,15750,1,64956,2007-10-08T23:56:58Z
8615162,awoodruff,91847,6,36000805,2015-12-17T01:11:05Z
8615168,Prithason,158555,3,11629007,2012-05-18T03:00:07Z
8615169,jwass,967119,6,29895300,2015-04-01T02:21:02Z
8615171,crschmidt,1034,2,275381,2007-10-21T22:52:59Z
8615173,Benito9,2201299,3,24282886,2014-07-21T21:28:57Z
8615184,crschmidt,1034,2,485479,2009-02-16T17:32:07Z
8615186,phyzome,296492,10,31803963,2015-06-08T03:51:47Z
8615188,crschmidt,1034,2,485479,2009-02-16T13:39:08Z
8615190,JasonM1,406924,3,7559616,2011-03-14T18:53:53Z
8615192,crschmidt,1034,2,286162,2007-10-22T05:31:58Z
8615197,Prithason,158555,2,2943135,2009-10-25T05:08:35Z
8615199,Utible,289005,3,30166322,2015-04-12T16:00:53Z
8615200,crschmidt,1034,2,279212,2007-10-22T02:20:45Z
8615213,Prithason,158555,2,11629007,2012-05-18T03:00:08Z
8615250,morganwahl,221294,2,12851250,2012-08-25T02:36:17Z
8615259,Benito9,2201299,12,24274533,2014-07-21T14:20:42Z
8615262,Prithason,158555,5,11629007,2012-05-18T03:00:08Z
8615267,wambag,326503,2,20830400,2014-02-28T16:48:35Z
8615274,Prithason,158555,3,11629007,2012-05-18T03:00:08Z
8615275,morganwahl,221294,3,6642755,2010-12-12T22:14:48Z
8615276,Prithason,158555,2,2943135,2009-10-25T05:08:41Z
8615279,Utible,289005,3,30166322,2015-04-12T16:00:52Z
8615280,morganwahl,221294,4,6782393,2010-12-27T21:24:19Z
8615283,mburt,1762154,3,18129342,2013-10-01T15:46:07Z
8615284,MassGIS Import,15750,1,64956,2007-10-08T23:57:27Z
8615285,MassGIS Import,15750,1,64956,2007-10-08T23:57:27Z
8615286,MassGIS Import,15750,1,64956,2007-10-08T23:57:28Z
8615287,MassGIS Import,15750,1,64956,2007-10-08T23:57:28Z
8615288,JasonWoof,23351,4,2441304,2009-09-10T22:04:51Z
8615294,phyzome,296492,5,32289721,2015-06-29T17:13:58Z
8615295,mburt,1762154,8,18129342,2013-10-01T15:45:50Z
8615296,MassGIS Import,15750,1,64956,2007-10-08T23:57:31Z
8615300,ceyockey,146680,5,11200264,2012-04-06T11:48:30Z
8615301,JasonWoof,23351,2,2441304,2009-09-10T22:04:53Z
8615302,MassGIS Import,15750,1,64956,2007-10-08T23:57:36Z
8615317,wambag,326503,4,20646514,2014-02-18T22:26:59Z
8615335,MassGIS Import,15750,1,64956,2007-10-08T23:57:47Z
8615341,wambag,326503,13,20684189,2014-02-20T21:56:43Z
8615343,Prithason,158555,2,3156865,2009-11-19T04:48:36Z
8615344,KindredCoda,14293,2,151344,2008-06-13T18:55:30Z
8615356,Prithason,158555,8,3300524,2009-12-06T05:38:08Z
8615357,joshk,1195220,3,14603164,2013-01-10T21:00:53Z
8615358,OceanVortex,354704,6,11238608,2012-04-09T13:42:15Z
8615363,Prithason,158555,4,11629007,2012-05-18T03:00:09Z
8615367,MassGIS Import,15750,1,64956,2007-10-08T23:57:59Z
8615369,MassGIS Import,15750,1,64956,2007-10-08T23:57:59Z
8615377,crschmidt,1034,2,279212,2007-10-22T02:38:52Z
8615381,Johnny Mapperseed,1723055,9,31780165,2015-06-07T01:48:37Z
8615384,MassGIS Import,15750,1,64956,2007-10-08T23:58:03Z
8615388,steverumizen,2655992,4,30452312,2015-04-24T11:59:41Z
8615390,kalanz,1962640,6,20881247,2014-03-03T05:48:58Z
8615391,NayanataraM,2053369,2,22090210,2014-05-02T17:33:18Z
8615404,crschmidt,1034,2,279212,2007-10-22T02:38:44Z
8615406,JasonWoof,23351,3,3765191,2010-02-01T06:20:41Z
8615409,wambag,326503,11,32233903,2015-06-26T22:54:57Z
8615410,StellanL,28775,2,16292584,2013-05-26T12:48:24Z
8615411,crschmidt,1034,4,409609,2009-02-14T03:40:00Z
8615413,Bill McAvinney,372391,3,6396731,2010-11-17T22:31:22Z
8615419,wambag,326503,5,6722174,2010-12-21T04:39:21Z
8615421,crschmidt,1034,2,485479,2009-02-16T17:30:52Z
8615424,crschmidt,1034,2,286162,2007-10-22T05:31:56Z
8615426,Prithason,158555,2,3252524,2009-11-30T02:19:23Z
8615430,Prithason,158555,5,3156865,2009-11-19T04:47:37Z
8615440,synack,389825,4,7681893,2011-03-27T03:27:10Z
8615441,MassGIS Import,15750,1,64956,2007-10-08T23:58:26Z
8615443,JasonWoof,23351,4,3765175,2010-02-01T06:12:28Z
8615445,MassGIS Import,15750,1,64956,2007-10-08T23:58:27Z
8615454,Utible,289005,7,30010061,2015-04-06T09:05:37Z
8615455,MassGIS Import,15750,1,64956,2007-10-08T23:58:30Z
8615456,zeromap,599436,25,35174522,2015-11-08T17:59:54Z
8615457,crschmidt,1034,2,279212,2007-10-22T02:38:52Z
8615458,crschmidt,1034,2,279212,2007-10-22T02:20:51Z
8615460,MassGIS Import,15750,1,64956,2007-10-08T23:58:32Z
8615466,Johnny Mapperseed,1723055,5,31780165,2015-06-07T01:48:38Z
8615470,onurozgun,677304,10,25276415,2014-09-06T21:38:21Z
8615472,JasonWoof,23351,2,2441304,2009-09-10T22:06:30Z
8615474,MassGIS Import,15750,1,64956,2007-10-08T23:58:37Z
8615475,wambag,326503,5,20684189,2014-02-20T22:05:51Z
8615476,jwass,967119,2,28967407,2015-02-19T22:28:43Z
8615483,Prithason,158555,5,3181192,2009-11-21T22:29:37Z
8615485,probiscus,256900,3,13877136,2012-11-14T21:35:37Z
8615487,MassGIS Import,15750,1,64956,2007-10-08T23:58:40Z
8615488,JasonWoof,23351,2,561790,2009-04-15T19:58:52Z
8615489,Utible,289005,9,28364899,2015-01-24T04:52:04Z
8615492,KindredCoda,14293,3,390709,2008-07-04T19:31:59Z
8615493,zeromap,599436,10,35174522,2015-11-08T17:59:57Z
8615500,phyzome,296492,6,32087209,2015-06-20T00:54:19Z
8615502,KindredCoda,14293,3,390709,2008-07-04T19:30:41Z
8615506,crschmidt,1034,2,275381,2007-10-21T22:52:53Z
8615512,Prithason,158555,8,3173538,2009-11-21T06:01:20Z
8615520,KindredCoda,14293,2,537415,2008-05-28T04:04:13Z
8615522,Alan Bragg,443130,3,34970985,2015-10-30T12:04:11Z
8615525,kalanz,1962640,3,20881247,2014-03-03T05:48:59Z
8615526,MassGIS Import,15750,1,64956,2007-10-08T23:58:51Z
8615528,Geordie Kaytes,1551401,4,16568894,2013-06-15T21:34:17Z
8615529,crschmidt,1034,4,286162,2007-10-22T05:40:01Z
8615530,JasonWoof,23351,2,916319,2009-04-23T19:01:17Z
8615534,Utible,289005,5,28364899,2015-01-24T04:52:07Z
8615547,Prithason,158555,2,2953114,2009-10-26T03:48:10Z
8615549,Aredhel,701372,7,12343066,2012-07-19T18:39:47Z
8615550,wambag,326503,5,20814242,2014-02-27T18:54:18Z
8615556,wambag,326503,2,20830400,2014-02-28T16:48:35Z
8615560,probiscus,256900,6,12513006,2012-07-27T15:32:23Z
8615561,wambag,326503,3,20702888,2014-02-21T22:18:52Z
8615563,wambag,326503,3,20646514,2014-02-18T22:58:26Z
8615565,onurozgun,677304,6,24840646,2014-08-18T18:51:17Z
8615568,MassGIS Import,15750,1,64956,2007-10-08T23:59:02Z
8615571,wambag,326503,5,20696481,2014-02-21T17:02:01Z
8615573,crschmidt,1034,3,286162,2007-10-22T06:05:42Z
8615585,morganwahl,221294,9,6632651,2010-12-12T06:58:01Z
8615588,zeromap,599436,10,35174522,2015-11-08T18:00:01Z
8615590,JasonWoof,23351,3,3765145,2010-02-01T06:00:48Z
8615593,JasonWoof,23351,3,3725230,2010-01-27T06:08:51Z
8615596,KindredCoda,14293,2,155429,2008-08-09T21:02:35Z
8615598,Prithason,158555,2,2953114,2009-10-26T03:48:05Z
8615599,Prithason,158555,3,3252637,2009-11-30T03:03:34Z
8615600,MassGIS Import,15750,1,64956,2007-10-08T23:59:19Z
8615601,wambag,326503,5,20814242,2014-02-27T18:55:47Z
8615602,crschmidt,1034,2,279212,2007-10-22T02:24:59Z
8615608,RMap3,2257601,5,25011427,2014-08-25T18:50:16Z
8615611,Jothirnadh,2015224,4,35605443,2015-11-27T06:42:07Z
8615620,wambag,326503,4,6721006,2010-12-20T22:38:02Z
8615630,phyzome,296492,6,31965379,2015-06-14T16:03:34Z
8615632,almiki,927001,4,13355006,2012-10-03T23:47:21Z
8615635,NE2,207745,14,12168343,2012-07-10T01:05:54Z
8615639,Utible,289005,6,28389793,2015-01-25T08:14:36Z
8615644,cspanring,1689,6,1068499,2009-05-03T22:05:30Z
8615647,MassGIS Import,15750,1,64956,2007-10-08T23:59:40Z
8615648,phyzome,296492,2,32289696,2015-06-29T17:12:16Z
8615650,wambag,326503,10,20814242,2014-02-27T19:04:54Z
8615656,Aredhel,701372,9,12291704,2012-07-18T18:09:27Z
8615657,Ian McIntosh,38786,2,2170579,2009-08-16T21:02:51Z
8615659,Prithason,158555,3,13342374,2012-10-03T03:20:29Z
8615665,MassGIS Import,15750,1,64956,2007-10-08T23:59:48Z
8615669,JasonWoof,23351,3,2923257,2009-10-22T17:58:56Z
8615671,OceanVortex,354704,3,27302836,2014-12-07T00:32:34Z
8615674,Ian McIntosh,38786,3,2170579,2009-08-16T21:02:59Z
8615675,MassGIS Import,15750,1,64956,2007-10-08T23:59:51Z
8615678,synack,389825,5,19246274,2013-12-03T06:58:36Z
8615679,MassGIS Import,15750,1,64956,2007-10-08T23:59:52Z
8615682,Utible,289005,3,30010061,2015-04-06T09:05:41Z
8615685,wambag,326503,4,32194189,2015-06-24T22:26:46Z
8615691,wambag,326503,4,20699086,2014-02-21T18:27:56Z
8615694,probiscus,256900,6,13877136,2012-11-14T21:35:37Z
8615696,JasonM1,406924,3,7559616,2011-03-14T18:53:53Z
8615699,wambag,326503,22,32194189,2015-06-24T22:51:42Z
8615700,Johnny Mapperseed,1723055,7,31780164,2015-06-07T01:48:22Z
8615702,srividya_c,2115749,16,34203746,2015-09-23T11:37:14Z
8615706,MassGIS Import,15750,1,64956,2007-10-09T00:00:02Z
8615709,JasonWoof,23351,7,3726081,2010-01-27T09:07:03Z
8615712,OceanVortex,354704,2,10128426,2011-12-16T01:55:24Z
8615714,zeromap,599436,12,35158096,2015-11-07T21:03:44Z
8615715,MassGIS Import,15750,1,64956,2007-10-09T00:00:05Z
8615717,Prithason,158555,6,3118820,2009-11-15T02:27:40Z
8615719,crschmidt,1034,2,275381,2007-10-21T22:52:56Z
8615722,MassGIS Import,15750,1,64956,2007-10-09T00:00:07Z
8615724,wambag,326503,3,20607595,2014-02-17T03:40:30Z
8615725,jwass,967119,5,29895300,2015-04-01T02:21:02Z
8615726,RMap3,2257601,6,25011427,2014-08-25T18:50:16Z
8615727,MassGIS Import,15750,1,64956,2007-10-09T00:00:09Z
8615728,ceyockey,146680,5,11219467,2012-04-07T22:37:26Z
8615729,probiscus,256900,5,21499923,2014-04-04T17:30:10Z
8615730,wambag,326503,5,20684189,2014-02-20T22:05:51Z
8615732,MassGIS Import,15750,1,64956,2007-10-09T00:00:10Z
8615733,oldtopos,169004,6,13639260,2012-10-26T14:51:32Z
8615735,JasonWoof,23351,8,3726138,2010-01-27T09:20:02Z
8615738,pokey,163396,4,21310302,2014-03-25T18:44:58Z
8615739,MassGIS Import,15750,1,64956,2007-10-09T00:00:13Z
8615742,MassGIS Import,15750,1,64956,2007-10-09T00:00:14Z
8615744,Prithason,158555,2,3173328,2009-11-21T04:12:25Z
8615746,wambag,326503,12,20665505,2014-02-19T22:33:32Z
8615750,Prithason,158555,3,11629007,2012-05-18T03:00:10Z
8615752,Prithason,158555,5,3156823,2009-11-19T04:30:38Z
8615753,wambag,326503,3,20699086,2014-02-21T18:27:56Z
8615754,Prithason,158555,2,11629007,2012-05-18T02:38:11Z
8615758,crschmidt,1034,5,286162,2007-10-22T05:40:06Z
8615759,imbw267,1963256,2,20874142,2014-03-02T21:07:54Z
8615760,Tom Walsh,175058,2,3652348,2010-01-18T18:17:36Z
8615763,MassGIS Import,15750,1,64956,2007-10-09T00:00:23Z
8615768,phyzome,296492,4,31170083,2015-05-15T12:01:37Z
8615769,crschmidt,1034,2,286162,2007-10-22T05:40:05Z
8615773,OceanVortex,354704,7,11238608,2012-04-09T13:42:12Z
8615774,KindredCoda,14293,2,506955,2008-07-16T15:18:44Z
8615777,morganwahl,221294,4,12851250,2012-08-25T02:36:19Z
8615778,MassGIS Import,15750,1,64956,2007-10-09T00:00:29Z
8615779,jwass,967119,11,22645092,2014-05-30T19:53:39Z
8615780,crschmidt,1034,4,286162,2007-10-22T05:40:04Z
8615783,Benito9,2201299,3,24282886,2014-07-21T21:28:57Z
8615786,MassGIS Import,15750,1,64956,2007-10-09T00:00:32Z
8615788,crschmidt,1034,2,279212,2007-10-22T02:24:57Z
8615793,MassGIS Import,15750,1,64956,2007-10-09T00:00:35Z
8615797,Prithason,158555,3,3252490,2009-11-30T02:15:03Z
8615798,MassGIS Import,15750,1,64956,2007-10-09T00:00:37Z
8615799,probiscus,256900,4,22859055,2014-06-10T20:53:00Z
8615800,onurozgun,677304,11,25276415,2014-09-06T21:38:25Z
8615804,rockfender,1225139,13,36098577,2015-12-22T05:18:53Z
8615810,zeromap,599436,33,35158096,2015-11-07T21:03:52Z
8615811,crschmidt,1034,2,286162,2007-10-22T05:40:03Z
8615814,crschmidt,1034,3,148884,2008-02-18T03:11:25Z
8615816,rockfender,1225139,28,36098577,2015-12-22T05:18:51Z
8615818,zeromap,599436,8,35174522,2015-11-08T17:59:52Z
8615819,Prithason,158555,3,3045971,2009-11-06T07:03:34Z
8615823,wambag,326503,9,32254081,2015-06-28T01:23:29Z
8615827,crschmidt,1034,2,279212,2007-10-22T02:27:16Z
